system:index,AOI,BUILDING,Browning fraction,BrowningSqKm,CLASSDSCRP,CNTASSDVAL,CNVYNAME,CVTTXCD,CVTTXDSCRP,CorpSspct,GLOBALID,GreeningFraction,GreeningSqKm,IMPRASSESS,IMPR_APPR,LANDAPPR,LANDASSESS,LIVUNITS,LNDVALUE,LOWPARCELI,LandUse,NAME,NAME_1,NonHispani,OBJECTID,OWNERNME1,OWNERNME2,PARCELID,PSTLADDRES,PSTLADDR_1,PSTLCITY,PSTLSTATE,PSTLZIP5,Proporti_1,Proporti_2,Proportion,REFERENCE,SITEADDRES,SITECITY,SITESTATE,SITEZIP,STATEDAREA,Shape__Are,Shape__Len,TOT_APPR,UNIT,USEDSCRP,ZONECLASS,browning,greening,layer,path,.geo
00000000000000001339,,,0.20452172704682717,2.398220981114051E-4,,,,,,LLC,6fcb2e79-b99b-49fe-b9c1-1588cb4d5973,0.7942850341315782,9.313783241245089E-4,37240,93100,23600,9440,1,23600,14 02290001035,Residential - Single Family,Greenbriar,Greenbriar,99.5,93363,U S BANK TRUST N A TRUSTEE,,14 022900010351,13801 WIRELESS WAY,,OKLAHOMA CITY,OK,73134,0.009980773,0.051257029,0.103004292,R767,2541 BLACK FOREST TRL SW,ATLANTA,GA,30331,,12586.319824218801,451.8114959,116700,,Fulton,R-4,239.8220981114051,931.3783241245088,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.48923632790033,33.683469636911354],[-84.48883057520177,33.68339390159636],[-84.48876813914464,33.68360793205363],[-84.48875028882374,33.683661403573055],[-84.48915163956438,33.68373719822674],[-84.48923632790033,33.683469636911354]]]}"
00000000000000001989,,,0.25650142368817913,4.1421428481317043E-4,,,,,,LLC,ed527b46-9d23-45a5-8889-d1c4cf87b484,0.7425092036031965,0.00119905,50360,125900,26300,10520,1,26300,14 02290001019,Residential - Single Family,Greenbriar,Greenbriar,99.5,93370,ARDEN PROP LLC,,14 022900010195,500 WESTOVER DR #16945,,ATLANTA,GA,30331,0.009980773,0.051257029,0.103004292,R767,2677 THE FONTAINEBLEAU SW,ATLANTA,GA,30331,,17285.12598,572.3920644,152200,,Fulton,R-4,414.2142848131704,1199.0495581481973,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.48896433222255,33.68292566215123],[-84.4883177970939,33.682782980483324],[-84.48831331446804,33.68279639010096],[-84.48830891188874,33.682818649281415],[-84.48830442926221,33.68283205889329],[-84.4882954640081,33.68284986199847],[-84.4882954640081,33.68286321605066],[-84.48828657879956,33.68288553076784],[-84.48828657879956,33.68290339286848],[-84.4882820961713,33.68292122546176],[-84.48827769358965,33.68294348461004],[-84.48827321096073,33.682956894201745],[-84.48827321096073,33.682974756288544],[-84.48826872833145,33.682997011858674],[-84.48826872833145,33.68301487393776],[-84.48826872833145,33.6830282279661],[-84.48826424570184,33.683050483523],[-84.48826424570184,33.68306834559183],[-84.48891534404942,33.68310405811436],[-84.48896433222255,33.68292566215123]]]}"
000000000000000019a4,,,0.5976800571391644,8.416389072973355E-4,,,,,,LLC,ced96444-bc9b-48eb-87e3-b410c0b78afd,0.40151771873907227,5.654077462072438E-4,45280,113200,26000,10400,1,26000,14 02280001008,Residential - Single Family,Greenbriar,Greenbriar,99.5,93108,MNSF II W1 LLC,,14 022800010089,6836 MORRISON BLVD STE 320,,CHARLOTTE,NC,28211,0.009980773,0.051257029,0.103004292,R767,3107 HOGAN RD SW,ATLANTA,GA,30331,,15271.89868,511.89216586273903,139200,,Fulton,R-4,841.6389072973354,565.4077462072438,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.48987845039859,33.678185655929475],[-84.48987404793729,33.67775308863539],[-84.4897937629939,33.677748664064964],[-84.48972684544924,33.677744154015414],[-84.48968226039189,33.67773970242041],[-84.48963767530049,33.67773975911597],[-84.48956187256245,33.677735278743626],[-84.48957083762213,33.67818565693475],[-84.48977591298649,33.67818559965056],[-84.48987845039859,33.678185655929475]]]}"
00000000000000001c07,,,0.2893159401065547,7.215151960774964E-4,,,,,,LLC,6f7d88a7-9e1d-4aff-a9b6-40f7d6d702d4,0.7094475985253772,0.001769267,63560,158900,31600,12640,1,31600,14 02290001028,Residential - Single Family,Greenbriar,Greenbriar,99.5,93349,ANDREA H WYNN TRUST THE,,14 022900010286,1609 MERCER AVE,,ATLANTA,GA,30331,0.009980773,0.051257029,0.103004292,R767,2626 BLACK FOREST TRL SW,ATLANTA,GA,30331,,26961.64404,702.4129327,190500,,Fulton,R-4,721.5151960774964,1769.2672687451052,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.48702462531479,33.684058316067976],[-84.48701573991289,33.68404932958627],[-84.4870112571871,33.68404045415435],[-84.48700685450966,33.68403149723063],[-84.48700237178318,33.68402262179685],[-84.48699788905635,33.68401816929931],[-84.4869934063292,33.684009208807566],[-84.4869890036504,33.68400033693699],[-84.48698452092256,33.68399137644339],[-84.48698003819437,33.683982501005346],[-84.48697563551457,33.683973544075464],[-84.4869711527857,33.6839690915749],[-84.4869711527857,33.683960160639465],[-84.48696667005649,33.68395128519824],[-84.48696218732692,33.68394232469952],[-84.48696218732692,33.68393339376162],[-84.48695778464577,33.68392452188335],[-84.48695330191553,33.68391556138196],[-84.48695330191553,33.68390663044161],[-84.48694881918496,33.68389775499506],[-84.48694881918496,33.68389324699587],[-84.48694881918496,33.68388440111005],[-84.48694441650278,33.68387544417039],[-84.48694441650278,33.68386651322633],[-84.48694441650278,33.68385758228141],[-84.48693993377152,33.68384870683019],[-84.48693993377152,33.683839775883634],[-84.48693993377152,33.68383084493622],[-84.48693993377152,33.683821913987956],[-84.48693993377152,33.68381306809551],[-84.48693993377152,33.683804137145565],[-84.48693993377152,33.683795206194766],[-84.48693993377152,33.683786275243115],[-84.48644939281425,33.683808568395555],[-84.48644050732484,33.68442389541867],[-84.48644050732484,33.68442840338984],[-84.48702462531479,33.684058316067976]]]}"
000000000000000021b6,,,0.3615119489527257,4.827317918306472E-4,,,,,,LLC,4dd0b70a-ddd5-4f7b-892b-73c9d86b53ed,0.6376207465855372,8.514236013479096E-4,48280,120700,24700,9880,1,24700,14 02290001007,Residential - Single Family,Greenbriar,Greenbriar,99.5,93327,BLACK FOREST TRUST,,14 022900010070,2107 N DECATUR RD STE 407,,DECATUR,GA,30033,0.009980773,0.051257029,0.103004292,R767,2683 BLACK FOREST TRL SW,ATLANTA,GA,30331,,14403.90796,490.40042549709904,145400,,Fulton,R-4,482.7317918306472,851.4236013479097,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.48768902541043,33.682613527778116],[-84.48722530695964,33.68253775710895],[-84.4871852027052,33.68265369083446],[-84.48718071999242,33.682671523410185],[-84.48717183461427,33.68269375300063],[-84.4871628691863,33.68272057213366],[-84.48715838647182,33.68275175874601],[-84.48714950109027,33.68277849636822],[-84.48714501837475,33.6828008369703],[-84.4876400361675,33.68286770987536],[-84.48767125480745,33.68272058959059],[-84.48768902541043,33.682613527778116]]]}"
000000000000000005a0,,,0.31648148417305033,3.154980401538167E-4,,,,,,LLC,d44f3a1d-155b-463a-9320-f2692fe77483,0.6830992372667507,6.809765542883503E-4,40,100,19400,7760,0,19400,14 02410002033,Residential - Single Family,Carroll Heights,Carroll Heights,95.2,96184,RETTIHS LLC,,14 024100020339,2961 OLYMPIC INDUSTRIAL DR STE 101,,ATLANTA,GA,30318,0.137830448,0.144461614,0.205607477,R82,818 BOLTON RD NW,ATLANTA,GA,30331,,10784.10645,459.432392,19500,,Fulton,R-4,315.4980401538167,680.9765542883503,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.50170402407481,33.77782424971755],[-84.50177532945251,33.77775290055049],[-84.50180654053317,33.7777261629259],[-84.50166833133898,33.7775477749363],[-84.50140967839454,33.7773783039966],[-84.50128043152137,33.77751207992305],[-84.50170402407481,33.77782424971755]]]}"
00000000000000000c6c,,,0.5467814339277066,3.4725575100417186E-4,,,,,,LLC,bfc045f7-7131-413f-ac48-0d310c1fabd3,0.4527266654216972,2.875224512861054E-4,0,0,15000,6000,0,15000,14F00160004060,Residential - Single Family,Carroll Heights,Carroll Heights,95.2,102211,MARATHON HOLDING LLC,,14F001600040607,2020 HOWELL MILL RD NW STE C,,ATLANTA,GA,30318,0.137830448,0.144461614,0.205607477,R82,0 BOLTON RD NW,ATLANTA,GA,30331,,6776.266602,533.1458353,15000,,Fulton,R-4,347.2557510041719,287.5224512861054,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.50822766512536,33.77286126180257],[-84.50745627127236,33.772830047521346],[-84.50740721860029,33.7729102963274],[-84.50818757530205,33.77293706542763],[-84.5082054196779,33.77290140274982],[-84.50822766512536,33.77286126180257]]]}"
00000000000000000de6,,,0.7736465528185272,8.982177265157893E-5,,,,,,LLC,8ced18b2-2122-4fbe-870e-4cebec9ccf65,0.24022541176905607,2.7890607464664124E-5,0,0,166800,66720,0,166800,14F0016  LL045,Residential - Single Family,Carroll Heights,Carroll Heights,95.2,101864,S & J ENTERPRISE LLC,,14F0016  LL0453,305 SELIG DR,,ATLANTA,GA,30336,0.137830448,0.144461614,0.205607477,R82,0 CARROLL RD NW,ATLANTA,GA,30331,,132000.1833,1979.226642,166800,,Fulton,R-4,89.82177265157893,27.890607464664125,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""Point"",""coordinates"":[-84.51294094686492,33.77512649674679]},{""type"":""LineString"",""coordinates"":[[-84.51293202866282,33.77457356821617],[-84.51293202866282,33.774582486418275],[-84.51293202866282,33.77459586372144]]},{""type"":""Polygon"",""coordinates"":[[[-84.51293206647009,33.77457359674575],[-84.51292310499969,33.773663943699276],[-84.51292310499967,33.772847900813915],[-84.51291422354103,33.772847931463886],[-84.51291422354103,33.7731779015512],[-84.51291422354103,33.773267043411586],[-84.51291862426395,33.7736059600556],[-84.51291422354103,33.7737441931032],[-84.51291862426395,33.7739805405301],[-84.51292310499967,33.774190123141786],[-84.51292758573506,33.77437735636493],[-84.51293206647009,33.77457359674575]]]}]}"
00000000000000000e7c,,,0.7461304788993166,1.9645762778088167E-4,,,,,,LLC,325436a1-f8f6-452e-a36f-4a3a8c4f4299,0.2533688787462683,6.671252586467595E-5,0,0,13500,5400,0,13500,14 02410003074,Residential - Single Family,Carroll Heights,Carroll Heights,95.2,96222,TLC REALTY LLC,,14 024100030742,P.O. BOX 3523,,TEQUESTA,FL,33469,0.137830448,0.144461614,0.205607477,R82,0 BOLTON RD NW,ATLANTA,GA,30331,,2838.10083,263.1211321,13500,,Fulton,R-4,196.45762778088167,66.71252586467595,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.50529359339112,33.77502396766051],[-84.50524902022536,33.77505512672165],[-84.50520884833048,33.77508189272703],[-84.50516427509996,33.77510421427851],[-84.50512410314668,33.77513098023459],[-84.50528022944732,33.775313819661356],[-84.50528463074652,33.7753182640778],[-84.50529359339112,33.77532716002421],[-84.50529359339112,33.77502396766051]]]}"
00000000000000001750,,,0.48945198283188496,3.818081532856999E-4,,,,,,LLC,c8fb2aa5-283f-446f-a110-af6b4bfa6e65,0.5101878551217331,3.979836421660349E-4,0,0,32100,12840,0,32100,14F00160001026,Residential - Single Family,Carroll Heights,Carroll Heights,95.2,101852,RED HILL ASSOCIATES L L C,,14F001600010261,P O BOX 44473,,SHREVEPORT,LA,71134,0.137830448,0.144461614,0.205607477,R82,3758 AMBER RD NW,ATLANTA,GA,30331,,8319.810303,369.35238881447503,32100,,Fulton,R-4,381.8081532856999,397.9836421660349,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.510755988969,33.77786442628024],[-84.5104705708069,33.77776626713452],[-84.51037247049352,33.778033825237095],[-84.51039031420065,33.7780382715865],[-84.51040815790232,33.77804271793303],[-84.51042152067085,33.77804271660014],[-84.51043936436297,33.77804724791502],[-84.51045280714085,33.77805166874428],[-84.51046616989915,33.778051667406196],[-84.5104840135776,33.778056113740604],[-84.51050185725059,33.77806056007213],[-84.51051521999763,33.77806506231336],[-84.51052858274161,33.77806947957959],[-84.51054194548253,33.77807398181745],[-84.51055978913779,33.77807842813951],[-84.51057763278757,33.7780828744587],[-84.51059547643192,33.778091824359144],[-84.5106088391575,33.778096241615316],[-84.51062220188001,33.77810074384308],[-84.510755988969,33.77786442628024]]]}"
00000000000000001b10,,,0.4048373293271203,0.001143103,,,,,,LLC,f8843ecf-7d71-4e9b-b401-5d045449c743,0.5947276971658622,0.00167928,0,0,12000,4800,0,12000,14F00160003054,Residential - Single Family,Carroll Heights,Carroll Heights,95.2,102076,CJMT TRUST THE,,14F001600030541,13 RED ROCK,,IRVINE,CA,92604,0.137830448,0.144461614,0.205607477,R82,0 ALFRED RD NW,ATLANTA,GA,30331,,30226.7207,971.34858,12000,,Fulton,R-4,1143.103032,1679.2795147912161,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.51150509497485,33.77130954499971],[-84.5113535462136,33.771309529557364],[-84.51106365009896,33.77130507050523],[-84.51103692485326,33.771305073524296],[-84.51134010364342,33.771884752246514],[-84.51110821881981,33.772085373629466],[-84.5112732108076,33.772187960946084],[-84.51128665339321,33.77219238186895],[-84.51129105423902,33.77219682621198],[-84.51129553509986,33.77220135908624],[-84.51130889766497,33.77221028032506],[-84.51131785938357,33.772219176113396],[-84.51132226022702,33.772223620454206],[-84.51133122194356,33.772232516240464],[-84.51134458450049,33.77224143747286],[-84.5113535462136,33.7722504182347],[-84.51135794705435,33.772254862572964],[-84.5113669087654,33.77226375835403],[-84.51137130960515,33.772268202691265],[-84.51137579045982,33.77227715444984],[-84.51138027131417,33.772281602338985],[-84.51138915300655,33.77229049456343],[-84.51147836993152,33.7722905468659],[-84.51147836993152,33.77221024200318],[-84.51149173245473,33.7718356534676],[-84.51150509497485,33.77130954499971]]]}"
00000000000000001df9,,,0.48194461494274476,4.478082044378218E-4,,,,,,LLC,40698705-e29e-406e-9a10-a01df1c4e98b,0.5184918765469048,4.8176680276767873E-4,0,0,31500,12600,0,31500,14F00160003021,Residential - Single Family,Carroll Heights,Carroll Heights,95.2,102077,SPRING GROVE PARTNERS LLC,,14F001600030210,P O BOX 28200,,ATLANTA,GA,30358,0.137830448,0.144461614,0.205607477,R82,0 ALFRED RD NW,ATLANTA,GA,30331,,10029.82739,426.9421763,31500,,Fulton,R-4,447.8082044378218,481.7668027676787,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.51044384528927,33.771300576956214],[-84.51018075031806,33.7713006202061],[-84.51017186844156,33.771684077062744],[-84.51026548815284,33.771684070785476],[-84.51027437001507,33.77168404033424],[-84.51028333189271,33.77168409841494],[-84.51029669468984,33.77168409700199],[-84.51030565656406,33.7716840701018],[-84.51031453842016,33.77168403964736],[-84.51032342027493,33.77168851308425],[-84.51033686307956,33.77168851522009],[-84.51034574493093,33.77168856974232],[-84.51035470679759,33.77168854283823],[-84.51036358864623,33.77169301627196],[-84.51037695142497,33.77169301484955],[-84.51044384528927,33.771300576956214]]]}"
00000000000000002447,,,0.48640225476785903,5.792745568318694E-4,,,,,,LLC,eb58918e-e51b-4613-b47c-b48c272f6fc9,0.513172063,6.111557184613215E-4,0,0,34900,13960,0,34900,14F00160003019,Residential - Single Family,Carroll Heights,Carroll Heights,95.2,102118,BELTEM TRUST THE,,14F001600030194,P O BOX 63718,,,,,0.137830448,0.144461614,0.205607477,R82,0 ALFRED RD NW,ATLANTA,GA,30331,,12863.97192,462.6412181,34900,,Fulton,R-4,579.2745568318694,611.1557184613215,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.51079615704224,33.77152799067729],[-84.5106088391575,33.771782173161334],[-84.51091650106409,33.77196944727889],[-84.51101908134405,33.771853502157136],[-84.51102796309146,33.7718490527391],[-84.51102796309146,33.77184463383029],[-84.51103244397252,33.771835655064926],[-84.51103692485326,33.77183118018718],[-84.51104580659795,33.771826730766335],[-84.51104580659795,33.771822311856376],[-84.511054768357,33.77181336209781],[-84.5110591692203,33.77181338755459],[-84.51106365009896,33.77180449376357],[-84.51107261185527,33.77180004789191],[-84.51107701271724,33.771795569457474],[-84.51108149359453,33.77179109457558],[-84.51108597447148,33.77178661969326],[-84.5110948562087,33.77178217026571],[-84.51110381796022,33.77177322049847],[-84.51111269969472,33.77176877106864],[-84.51111718056927,33.77176880007588],[-84.51112606230173,33.77175984675226],[-84.51113054317526,33.77175987575892],[-84.51113950492129,33.77175542987901],[-84.51079615704224,33.77152799067729]]]}"
00000000000000002748,,,0.453772164,0.005866204,,,,,,LLC,bfab46e6-5fca-465c-b7c6-90a4cc88f6d6,0.5458722739487967,0.007056842,0,0,32100,12840,0,32100,14F00150001062,Residential - Single Family,Carroll Heights,Carroll Heights,95.2,101817,CLOBAX GLOBAL LLC,,14F001500010627,301 CLIFTON PL UNIT 2,,BROOKLYN,NY,11216,0.137830448,0.144461614,0.205607477,R82,0 COLLIER DR NW,ATLANTA,GA,30331,,139187.4819,1841.707031,32100,,Fulton,R-4,5866.204355560093,7056.841661808766,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.51293646719166,33.77055592162823],[-84.51247719009335,33.77056034879793],[-84.51249503315621,33.770538111203884],[-84.51251287621359,33.77051578862044],[-84.51252623849965,33.770489018102886],[-84.51254408154747,33.77046669550096],[-84.51255744382637,33.77044000994436],[-84.51257528686465,33.77041768732397],[-84.51258864913636,33.77039091676747],[-84.51259761065822,33.77037312874576],[-84.51260649216509,33.77035975615492],[-84.5126154536842,33.77034188314463],[-84.51262433518836,33.77032851054731],[-84.51263329670472,33.770301714568944],[-84.51264665896315,33.77027944794051],[-84.51266002121852,33.77025267733161],[-84.5126689027159,33.77022596275565],[-84.51268234497964,33.77019919567904],[-84.5126912264736,33.770172396104094],[-84.51270458871876,33.77014571043694],[-84.51253520003107,33.77013232760935],[-84.51252175773341,33.770163513680075],[-84.51250839544635,33.770194703289704],[-84.51249503315621,33.77022147389344],[-84.51248615163234,33.77024827343234],[-84.51246830856677,33.77027501507067],[-84.51245934702504,33.77029730706907],[-84.51244150395128,33.770328467675114],[-84.51242366087203,33.770355294260916],[-84.51241029856249,33.770386483788414],[-84.51239693624986,33.77040875035555],[-84.51237461237943,33.770435547957796],[-84.51235676927972,33.770462289517575],[-84.51234340695483,33.77048455605775],[-84.51232116307786,33.77051135717607],[-84.51230331996177,33.77053809870247],[-84.5122809960555,33.770564811262524],[-84.51212048771771,33.77056482405659],[-84.51188860599858,33.77056039325034],[-84.51165672335698,33.770560380937894],[-84.51136242791004,33.77056040139051],[-84.51136242791004,33.770703083069556],[-84.5113535462136,33.771309529557364],[-84.51150509497485,33.77130954499971],[-84.51182619461228,33.77131394370682],[-84.51240581778733,33.77131843107235],[-84.51291862426395,33.771322924120085],[-84.51291862426395,33.771318420197346],[-84.51291862426395,33.77071200325553],[-84.51293206647009,33.77071200506449],[-84.51293646719166,33.77055592162823]]]}"
00000000000000002b19,,,0.44566653394861366,3.5710708317242425E-4,,,,,,LLC,6096d825-ab96-4af1-80c5-e9d1439773b6,0.553887102,4.438228860460075E-4,0,0,31200,12480,0,31200,14F00160002043,Residential - Single Family,Carroll Heights,Carroll Heights,95.2,102017,SYLVIA GARY HARPER TRUST THE,,14F001600020435,3381 GREENBRIAR PKWY SW APT 345,,ATLANTA,GA,30311,0.137830448,0.144461614,0.205607477,R82,0 ALFRED RD NW,ATLANTA,GA,30331,,8666.622314,390.1391735,31200,,Fulton,R-4,357.10708317242427,443.8228860460075,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.51096106989745,33.775362787442674],[-84.51057763278757,33.77522908780124],[-84.510488414484,33.77539847624466],[-84.51087193219666,33.77553676824658],[-84.51096106989745,33.775362787442674]]]}"
00000000000000000194,,,0.29025081959139476,3.122783570489463E-4,,,,,,LLC,9ab9b527-95fe-4f8b-ab26-3690911f67fb,0.7090525138883592,7.628634930650394E-4,0,0,57100,22840,0,57100,14 02070009040,Residential - Single Family,Center Hill,Center Hill,91.6,77183,BLACKHAWK CD GROUP LLC THE,,14 020700090409,3716 ALE CIR,,EAST POINT,GA,30344,0.167009059,0.172414514,0.205063291,R82,2424 BAKER RD NW,ATLANTA,GA,30318,,11467.06226,429.1651959,57100,,Fulton,R-4,312.2783570489463,762.8634930650394,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.46715493142464,33.76925382634014],[-84.46698549062788,33.769249386299975],[-84.46676247824514,33.76924943118196],[-84.46676247824514,33.76949909375588],[-84.46680259651386,33.769503608818184],[-84.46698549062788,33.76952139787398],[-84.46698989481358,33.76952142505586],[-84.46699437907506,33.76952137084493],[-84.4670702110876,33.769525869834474],[-84.46715493142464,33.769530341731326],[-84.46715493142464,33.76925382634014]]]}"
00000000000000000860,,,0.5002343374444894,5.726653568281851E-4,,,,,,LLC,c4d7fbd0-2418-45b5-9ed2-b8ace5311cd9,0.49822618816470626,5.703664392253949E-4,0,0,62300,24920,0,62300,14 02070009039,Residential - Single Family,Center Hill,Center Hill,91.6,77128,BLACKHAWK CD GROUP LLC THE,,14 020700090391,3716 ALE CIR,,EAST POINT,GA,30344,0.167009059,0.172414514,0.205063291,R82,498 LINCOLN DR NW,ATLANTA,GA,30318,,12407.81812,447.4473999,62300,,Fulton,R-4,572.6653568281852,570.3664392253949,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.46715493142464,33.76925382634014],[-84.46715044717547,33.768968441717355],[-84.46680259651386,33.76896400371177],[-84.46675807404232,33.768964050240484],[-84.46675807404232,33.768972972869534],[-84.46676247824514,33.769151282505874],[-84.46676247824514,33.76924943118196],[-84.46698549062788,33.769249386299975],[-84.46715493142464,33.76925382634014]]]}"
000000000000000009da,,,0.5181029012802826,9.291571064115736E-4,,,,,,LLC,7d863404-899c-4ed2-bd7f-b1706be396b5,0.4823419842155152,8.650240738799759E-4,0,0,70000,28000,0,70000,14 01780005058,Residential - Single Family,Center Hill,Center Hill,91.6,76000,KPM HOLDINGS LLC,,14 017800050580,2517 MELLVILLE AVE,,DACULA,GA,30019,0.167009059,0.172414514,0.205063291,R82,0 BAKER CIR NW,ATLANTA,GA,30318,,19294.02734,708.1107814,70000,,Fulton,R-4,929.1571064115735,865.0240738799758,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.45857561386457,33.76961952371743],[-84.45817429344876,33.76961954696849],[-84.45817429344876,33.76994058576206],[-84.45817429344876,33.77025270103139],[-84.45821882245119,33.77025716168931],[-84.45826791643799,33.7702571533421],[-84.45831693029565,33.77025714138278],[-84.45834816459531,33.77025718206979],[-84.4583793988783,33.770257137772624],[-84.45838388379958,33.76983798408034],[-84.45857561386457,33.76983799686873],[-84.45857561386457,33.76961952371743]]]}"
00000000000000000eb3,,,0.42155048810400936,0.002501362,,,,,,LLC,01759c65-40c9-4e1c-a140-a249c3699b05,0.5774798862199161,0.003426603,255560,638900,229200,91680,0,229200,14 01770009040,Residential - Single Family,Center Hill,Center Hill,91.6,75551,CBF FOUNDATION UNDER DECLARATION OF TRUST,,14 017700090405,8200 ROBERTS DR STE 215,,ALPHARETTA,GA,30022,0.167009059,0.172414514,0.205063291,R82,748 GARY RD NW,ATLANTA,GA,30318,,65046.85278320311,1049.508999,868100,,Fulton,R-4,2501.361611,3426.6026479181114,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.46216519089161,33.775233496418124],[-84.46111281461766,33.77522908182376],[-84.4610994405641,33.77522907729628],[-84.46109055122142,33.77569729378963],[-84.46109055122142,33.77576416574372],[-84.46215181707852,33.775781979960826],[-84.46215181707852,33.77578648341162],[-84.46215622162809,33.77578642584251],[-84.46215622162808,33.77577308543097],[-84.46215622162809,33.77576416349862],[-84.46215622162808,33.775634837869106],[-84.46216070626002,33.77546535174525],[-84.46216519089161,33.775233496418124]]]}"
00000000000000000f28,,,0.061870525,5.545599045800227E-5,,,,,,LLC,1ca83f46-4b4d-4f0b-a548-e7240ac6b26a,0.9375659377276654,8.403621579081402E-4,0,0,79100,31640,0,79100,14 01780005031,Residential - Single Family,Center Hill,Center Hill,91.6,75920,MC KNIGHT FAMILY TRUST,,14 017800050317,2613 GLEN SHIRA CT,,CHARLOTTE,NC,28208,0.167009059,0.172414514,0.205063291,R82,445 BAKER CIR NW,ATLANTA,GA,30318,,9637.486328,426.8142672,79100,,Fulton,R-4,55.455990458002276,840.3621579081403,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.4592756555241,33.767635164869105],[-84.45906166358395,33.76763517551974],[-84.45906166358395,33.76804986673554],[-84.45911956642041,33.768045409057045],[-84.45916865965181,33.76804098135926],[-84.4592176727553,33.76804096888176],[-84.4592756555241,33.768036514710275],[-84.4592756555241,33.76763966869862],[-84.4592756555241,33.767635164869105]]]}"
